File ID,Order ID,Supplier,Plant,Part No,Due Date,Order Qty,Pakage No,Pakage Qty,Route&Qty,Uploaded By,Uploaded Date
AD20092407,20200601A070,XCL,JIT-Rayong,EB3A-96605A39-A,01/06/2020,150,,,,Batman,09/10/2020
AD20092501,20200601A080,XCL,JIT-Rayong,EB3A-96606B09-A,01/06/2020,100,packagesNo,10.00,,Batman,09/10/2020
AD20092407,20200602A005,AUN,Metal,2621906,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A006,AUN,Metal,2621913,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A007,AUN,Metal,2521817,02/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A008,AUN,Metal,2521825,02/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A009,AUN,Metal,2521828,02/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A010,AUN,Metal,2606583,02/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A011,AUN,Metal,3061037,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A012,AUN,Metal,2626450,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A013,AUN,Metal,2690368,02/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A014,AUN,Metal,1950493,02/06/2020,450,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A015,AUN,Metal,2622035,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A016,AUN,Metal,2622036,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A017,AUN,Metal,2626650,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A018,AUN,Metal,2554130,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A019,AUN,Metal,2626467,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A020,AUN,Metal,2626523,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A021,AUN,Metal,2526287,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A022,AUN,Metal,2526503,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A023,AUN,Metal,2526225,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A024,AUN,Metal,2526378,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A025,AUN,Metal,2526402,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A026,AUN,Metal,2626650,02/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A027,AUN,Metal,2697289,02/06/2020,400,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A028,AUN,Metal,2689984,02/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A029,AUN,Metal,2783891,02/06/2020,600,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A030,AUN,Metal,2522711,02/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A031,AUN,Metal,2522749,02/06/2020,390,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A032,AUN,Metal,2522755,02/06/2020,350,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A033,AUN,Metal,1799703,02/06/2020,2160,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A034,AUN,Metal,2621911,02/06/2020,120,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A035,AUN,Metal,2522758,02/06/2020,300,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A036,AUN,Metal,2481888,02/06/2020,180,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A037,AUN,Metal,2481889,02/06/2020,135,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A038,AUN,Metal,2622074,02/06/2020,135,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A039,AUN,Metal,3358049,02/06/2020,350,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A040,AUN,Metal,1950436,02/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A041,AUN,Metal,1799719,02/06/2020,400,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200602A042,NSG,Foam,2576774,02/06/2020,300,,,,Batman,09/10/2020
AD20092407,20200602A043,NSG,Foam,2671777,02/06/2020,400,,,,Batman,09/10/2020
AD20092407,20200602A044,NSG,Foam,2671866,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A045,NSG,Foam,2747225,02/06/2020,50,,,,Batman,09/10/2020
AD20092407,20200602A046,NSG,Foam,2747226,02/06/2020,100,,,,Batman,09/10/2020
AD20092407,20200602A047,NSG,Foam,2836496,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A048,NSG,Foam,2837120,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A049,NSG,Foam,2779844,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A050,NSG,Foam,2779845,02/06/2020,1000,,,,Batman,09/10/2020
AD20092407,20200602A051,NSG,Foam,AS20439,02/06/2020,50,,,,Batman,09/10/2020
AD20092407,20200602A052,NSG,Foam,AS20440,02/06/2020,50,,,,Batman,09/10/2020
AD20092407,20200602A053,NSG,Foam,AS20441,02/06/2020,150,,,,Batman,09/10/2020
AD20092407,20200602A054,NSG,Foam,AS20442,02/06/2020,150,,,,Batman,09/10/2020
AD20092407,20200602A055,NSG,Foam,2644441,02/06/2020,200,,,,Batman,09/10/2020
AD20092407,20200602A056,NSG,Foam,2644442,02/06/2020,250,,,,Batman,09/10/2020
AD20092407,20200602A057,NSG,Foam,2644474,02/06/2020,50,,,,Batman,09/10/2020
AD20092407,20200602A058,NSG,Foam,2644475,02/06/2020,50,,,,Batman,09/10/2020
AD20092407,20200602A059,NSG,Foam,2644476,02/06/2020,100,,,,Batman,09/10/2020
AD20092407,20200602A060,NSG,Foam,2644477,02/06/2020,150,,,,Batman,09/10/2020
AD20092407,20200602A061,NSG,Foam,2644535,02/06/2020,150,,,,Batman,09/10/2020
AD20092407,20200602A062,NSG,Foam,2644537,02/06/2020,150,,,,Batman,09/10/2020
AD20092407,20200602A063,NSG,Foam,2057927,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A064,NSG,Foam,2198401,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A065,NSG,Foam,1779825,02/06/2020,3500,,,,Batman,09/10/2020
AD20092407,20200602A066,NSG,Foam,2012407,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A067,NSG,Foam,2198339,02/06/2020,2000,,,,Batman,09/10/2020
AD20092407,20200602A068,NSG,Foam,2206159,02/06/2020,1500,,,,Batman,09/10/2020
AD20092407,20200602A069,NSG,Foam,2667113,02/06/2020,600,,,,Batman,09/10/2020
AD20092407,20200602A070,NSG,Foam,2667118,02/06/2020,300,,,,Batman,09/10/2020
AD20092407,20200602A071,NSG,Foam,2682857,02/06/2020,100,,,,Batman,09/10/2020
AD20092407,20200602A072,NSG,Foam,2684615,02/06/2020,300,,,,Batman,09/10/2020
AD20092407,20200602A073,NSG,Foam,2684646,02/06/2020,300,,,,Batman,09/10/2020
AD20092407,20200602A074,NSG,Foam,2684648,02/06/2020,350,,,,Batman,09/10/2020
AD20092407,20200602A075,NSG,Foam,2780890,02/06/2020,200,,,,Batman,09/10/2020
AD20092407,20200602A076,NSG,Foam,3114726,02/06/2020,200,,,,Batman,09/10/2020
AD20092407,20200602A077,SPV,JIT-Rayong,1799773,02/06/2020,1020,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A078,SPV,JIT-Rayong,1799778,02/06/2020,1020,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A079,SPV,JIT-Rayong,1979994-ZHE,02/06/2020,90,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A080,SPV,JIT-Rayong,1848595-YYW,02/06/2020,2400,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A081,SPV,JIT-Rayong,1863842,02/06/2020,210,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A082,SPV,JIT-Rayong,3185305-JA6,02/06/2020,320,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A083,SPV,JIT-Rayong,3185304-JA6,02/06/2020,640,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A084,SPV,JIT-Rayong,2068619-ZHE,02/06/2020,1600,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A085,SPV,JIT-Rayong,2068897-ZHE,02/06/2020,1600,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A086,SPV,JIT-Rayong,1950523,02/06/2020,300,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A087,SPV,JIT-Rayong,1950523-ZHE,02/06/2020,120,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A089,SPV,JIT-Rayong,1950525-ZHE,02/06/2020,120,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A090,SPV,JIT-Rayong,2360107,02/06/2020,50,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A091,SPV,JIT-Rayong,1848297-A06,02/06/2020,210,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A092,SPV,JIT-Rayong,1797528-A06,02/06/2020,50,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A093,SPV,JIT-Rayong,1797528-ZHE,02/06/2020,150,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A094,SPV,JIT-Rayong,1797527-ZHE,02/06/2020,150,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A095,SPV,JIT-Rayong,2238469-ZHE,02/06/2020,80,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A096,SPV,JIT-Rayong,2238464-ZHE,02/06/2020,80,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A097,SPV,JIT-Rayong,2358664-YYW,02/06/2020,960,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A098,SPV,JIT-Rayong,2358665-YYW,02/06/2020,960,,,SPV-JIT-Rayong-1,Batman,09/10/2020
AD20092407,20200602A099,XCL,Metal,1799802,02/06/2020,1600,,,,Batman,09/10/2020
AD20092407,20200602A100,XCL,Metal,1799809,02/06/2020,1000,,,,Batman,09/10/2020
AD20092407,20200602A101,XCL,Metal,1799812,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A102,XCL,Metal,1950483,02/06/2020,560,,,,Batman,09/10/2020
AD20092407,20200602A103,XCL,Metal,1950492,02/06/2020,450,,,,Batman,09/10/2020
AD20092407,20200602A104,XCL,Metal,1956472,02/06/2020,800,,,,Batman,09/10/2020
AD20092407,20200602A105,XCL,Metal,2004583,02/06/2020,600,,,,Batman,09/10/2020
AD20092407,20200602A106,XCL,Metal,1799692,02/06/2020,2700,,,,Batman,09/10/2020
AD20092407,20200602A107,XCL,Metal,1799693,02/06/2020,500,,,,Batman,09/10/2020
AD20092407,20200602A108,XCL,Metal,1799705,02/06/2020,390,,,,Batman,09/10/2020
AD20092407,20200602A109,XCL,Metal,1799706,02/06/2020,390,,,,Batman,09/10/2020
AD20092407,20200602A110,XCL,Metal,1863656,02/06/2020,1080,,,,Batman,09/10/2020
AD20092407,20200602A111,XCL,Metal,1950279,02/06/2020,400,,,,Batman,09/10/2020
AD20092407,20200602A112,XCL,Metal,1950280,02/06/2020,400,,,,Batman,09/10/2020
AD20092407,20200602A113,XCL,Metal,2254222,02/06/2020,480,,,,Batman,09/10/2020
AD20092407,20200602A114,XCL,Metal,1799720,02/06/2020,400,,,,Batman,09/10/2020
AD20092407,20200602A115,XCL,Metal,1799721,02/06/2020,400,,,,Batman,09/10/2020
AD20092407,20200602A116,XCL,Metal,2697960,02/06/2020,90,,,,Batman,09/10/2020
AD20092407,20200602A117,XCL,Metal,2697974,02/06/2020,100,,,,Batman,09/10/2020
AD20092407,20200602A118,XCL,Metal,2689991,02/06/2020,120,,,,Batman,09/10/2020
AD20092407,20200602A119,XCL,Metal,2697975,02/06/2020,100,,,,Batman,09/10/2020
AD20092407,20200602A120,XCL,Metal,2691368,02/06/2020,80,,,,Batman,09/10/2020
AD20092407,20200602A121,XCL,Metal,2787118,02/06/2020,90,,,,Batman,09/10/2020
AD20092407,20200602A122,XCL,Metal,2787117,02/06/2020,90,,,,Batman,09/10/2020
AD20092407,20200602A123,XCL,Metal,2691243,02/06/2020,80,,,,Batman,09/10/2020
AD20092407,20200602A124,XCL,Metal,2689875,02/06/2020,100,,,,Batman,09/10/2020
AD20092407,20200602A125,XCL,Metal,2697699,02/06/2020,299,,,,Batman,09/10/2020
AD20092407,20200602A126,XCL,Metal,2697964,02/06/2020,90,,,,Batman,09/10/2020
AD20092407,20200602A127,XCL,Metal,2691743,02/06/2020,300,,,,Batman,09/10/2020
AD20092407,20200602A128,XCL,Metal,2690399,02/06/2020,120,,,,Batman,09/10/2020
AD20092407,20200602A129,XCL,Metal,2691745,02/06/2020,300,,,,Batman,09/10/2020
AD20092407,20200602A130,XCL,Metal,2689981,02/06/2020,400,,,,Batman,09/10/2020
AD20092407,20200602A131,XCL,Metal,2689982,02/06/2020,560,,,,Batman,09/10/2020
AD20092407,20200602A132,XCL,Metal,2504487,02/06/2020,200,,,,Batman,09/10/2020
AD20092407,20200602A133,XCL,Metal,2527373,02/06/2020,150,,,,Batman,09/10/2020
AD20092407,20200602A134,XCL,Metal,2696674,02/06/2020,400,,,,Batman,09/10/2020
AD20092407,20200602A135,XCL,Metal,2753446,02/06/2020,400,,,,Batman,09/10/2020
AD20092407,20200602A136,XCL,Metal,3296993,02/06/2020,30,,,,Batman,09/10/2020
AD20092407,20200602A137,XCL,Metal,3296987,02/06/2020,100,,,,Batman,09/10/2020
AD20092407,20200602A138,XCL,Metal,AG141379-C-TH,02/06/2020,200,,,,Batman,09/10/2020
AD20092407,20200602A139,XCL,Metal,AG141380-C-TH,02/06/2020,200,,,,Batman,09/10/2020
AD20092407,20200602A140,XCL,Metal,AG150200-C-TH,02/06/2020,270,,,,Batman,09/10/2020
AD20092407,20200602A141,XCL,Metal,AG150201-C-TH,02/06/2020,270,,,,Batman,09/10/2020
AD20092407,20200602A142,XCL,Metal,AG150302-A-TH,02/06/2020,140,,,,Batman,09/10/2020
AD20092407,20200602A143,XCL,Metal,AG151829-A-TH,02/06/2020,80,,,,Batman,09/10/2020
AD20092407,20200602A144,XCL,Metal,AG154409-A-TH,02/06/2020,80,,,,Batman,09/10/2020
AD20092407,20200602A145,XCL,Metal,AG154410-A-TH,02/06/2020,80,,,,Batman,09/10/2020
AD20092407,20200602A146,XCL,Metal,AG154411-A-TH,02/06/2020,80,,,,Batman,09/10/2020
AD20092407,20200602A147,XCL,Metal,EB3A-96605A38-A-TH,02/06/2020,100,,,,Batman,09/10/2020
AD20092407,20200602A148,XCL,Metal,EB3A-96605A39-A-TH,02/06/2020,140,,,,Batman,09/10/2020
AD20092407,20200602A149,XCL,Metal,EB3A-96600E76-A-TH,02/06/2020,200,,,,Batman,09/10/2020
AD20092501,20200602A153,AUN,Metal,2622069,02/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092501,20200602A154,XCL,JIT-Rayong,EB3A-96606B09-A,02/06/2020,100,packagesNo,10.00,,Batman,09/10/2020
AD20092407,20200603A002,AUN,Foam,1534312,03/06/2020,900,,,routeCode10/10/2020-2,Batman,09/10/2020
AD20092407,20200603A003,AUN,Foam,1799733,03/06/2020,1200,,,routeCode10/10/2020-2,Batman,09/10/2020
AD20092407,20200603A005,AUN,Foam,2571758,03/06/2020,125,,,routeCode10/10/2020-2,Batman,09/10/2020
AD20092501,20200603A008,XCL,JIT-Rayong,1846457,03/06/2020,10,,,,Batman,09/10/2020
AD20092407,20200604A004,AUN,Metal,2621970,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A005,AUN,Metal,2521817,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A006,AUN,Metal,2521825,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A007,AUN,Metal,2521828,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A008,AUN,Metal,2606583,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A009,AUN,Metal,2549013,04/06/2020,120,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A010,AUN,Metal,2597418,04/06/2020,240,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A011,AUN,Metal,2622247,04/06/2020,120,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A012,AUN,Metal,2521952,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A013,AUN,Metal,3058246,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A014,AUN,Metal,3061037,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A015,AUN,Metal,2626450,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A016,AUN,Metal,2522356,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A017,AUN,Metal,2522359,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A018,AUN,Metal,2522360,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A019,AUN,Metal,2522363,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A020,AUN,Metal,2545195,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A021,AUN,Metal,2596606,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A022,AUN,Metal,2690368,04/06/2020,150,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A023,AUN,Metal,1950493,04/06/2020,450,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A024,AUN,Metal,2622035,04/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A025,AUN,Metal,2622036,04/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A026,AUN,Metal,2626650,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A027,AUN,Metal,2626467,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A028,AUN,Metal,2626523,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A029,AUN,Metal,2526287,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A030,AUN,Metal,2526503,04/06/2020,50,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A031,AUN,Metal,2526225,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A032,AUN,Metal,2888617,04/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A033,AUN,Metal,2526378,04/06/2020,50,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A034,AUN,Metal,2526402,04/06/2020,50,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A035,AUN,Metal,2626650,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A036,AUN,Metal,2888990,04/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A037,AUN,Metal,2924787,04/06/2020,300,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A038,AUN,Metal,2626632,04/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A039,AUN,Metal,2521967,04/06/2020,100,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A040,AUN,Metal,2697289,04/06/2020,400,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A041,AUN,Metal,2689984,04/06/2020,200,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A042,AUN,Metal,2783891,04/06/2020,400,,,Aun-metal-1,Batman,09/10/2020
AD20092407,20200604A043,AUN,Metal,2768859,04/06/2020,400,,,Aun-metal-1,Batman,09/10/2020
