7,2621906,AD20102912,20200602A001,02/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
7,2621906,AD20102912,20200608A001,08/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
7,2621906,AD20102912,20200609A001,09/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
7,2621906,AD20102912,20200610A001,10/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
7,2621906,AD20102912,20200615A001,15/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
7,2621906,AD20102912,20200616A001,16/06/2020,50,"{""add"": ""50"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
7,2621906,AD20102912,20200617A001,17/06/2020,50,"{""add"": ""50"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
7,2621906,AD20102912,20200618A001,18/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
7,2621906,AD20102912,20200619A001,19/06/2020,50,"{""add"": ""50"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE LH RR BACK,add
8,2621913,AD20102912,20200601A001,01/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200602A001,02/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200608A001,08/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200609A001,09/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200610A001,10/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200615A001,15/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200616A001,16/06/2020,50,"{""add"": ""50"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200617A001,17/06/2020,50,"{""add"": ""50"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200618A001,18/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
8,2621913,AD20102912,20200619A001,19/06/2020,50,"{""add"": ""50"", ""update"": [], ""delete"": []}",AUN,Metal,CTR PIPE LH RR BACK,add
9,2521817,AD20102912,20200602A001,02/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200604A001,04/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200605A001,05/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200608A001,08/06/2020,250,"{""add"": ""250"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200609A001,09/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200610A001,10/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200611A001,11/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200612A001,12/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200615A001,15/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200616A001,16/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200617A001,17/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200618A001,18/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
9,2521817,AD20102912,20200619A001,19/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK,add
10,2521825,AD20102912,20200602A001,02/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200604A001,04/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200605A001,05/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200608A001,08/06/2020,250,"{""add"": ""250"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200609A001,09/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200610A001,10/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200611A001,11/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200612A001,12/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200615A001,15/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200616A001,16/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200617A001,17/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200618A001,18/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
10,2521825,AD20102912,20200619A001,19/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 1,add
11,2521828,AD20102912,20200602A001,02/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200604A001,04/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200605A001,05/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200608A001,08/06/2020,250,"{""add"": ""250"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200609A001,09/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200610A001,10/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200611A001,11/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200612A001,12/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200615A001,15/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200616A001,16/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200617A001,17/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200618A001,18/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
11,2521828,AD20102912,20200619A001,19/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2,add
12,2606583,AD20102912,20200602A001,02/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200604A001,04/06/2020,150,"{""add"": ""150"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200605A001,05/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200608A001,08/06/2020,250,"{""add"": ""250"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200609A001,09/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200610A001,10/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200611A001,11/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200612A001,12/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200615A001,15/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200616A001,16/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200617A001,17/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200618A001,18/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
12,2606583,AD20102912,20200619A001,19/06/2020,200,"{""add"": ""200"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,add
13,2549013,AD20102912,20200604A001,04/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
13,2549013,AD20102912,20200608A001,08/06/2020,180,"{""add"": ""180"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
13,2549013,AD20102912,20200609A001,09/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
13,2549013,AD20102912,20200610A001,10/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
13,2549013,AD20102912,20200611A001,11/06/2020,60,"{""add"": ""60"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
13,2549013,AD20102912,20200615A001,15/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
13,2549013,AD20102912,20200616A001,16/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
13,2549013,AD20102912,20200617A001,17/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
13,2549013,AD20102912,20200618A001,18/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,add
14,2597418,AD20102912,20200604A001,04/06/2020,240,"{""add"": ""240"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
14,2597418,AD20102912,20200608A001,08/06/2020,360,"{""add"": ""360"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
14,2597418,AD20102912,20200609A001,09/06/2020,240,"{""add"": ""240"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
14,2597418,AD20102912,20200610A001,10/06/2020,240,"{""add"": ""240"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
14,2597418,AD20102912,20200611A001,11/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
14,2597418,AD20102912,20200615A001,15/06/2020,240,"{""add"": ""240"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
14,2597418,AD20102912,20200616A001,16/06/2020,240,"{""add"": ""240"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
14,2597418,AD20102912,20200617A001,17/06/2020,240,"{""add"": ""240"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
14,2597418,AD20102912,20200618A001,18/06/2020,240,"{""add"": ""240"", ""update"": [], ""delete"": []}",AUN,Metal,VERTICAL PIPE A/R 2PT,add
15,2622247,AD20102912,20200604A001,04/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
15,2622247,AD20102912,20200608A001,08/06/2020,180,"{""add"": ""180"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
15,2622247,AD20102912,20200609A001,09/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
15,2622247,AD20102912,20200610A001,10/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
15,2622247,AD20102912,20200611A001,11/06/2020,60,"{""add"": ""60"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
15,2622247,AD20102912,20200615A001,15/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
15,2622247,AD20102912,20200616A001,16/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
15,2622247,AD20102912,20200617A001,17/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
15,2622247,AD20102912,20200618A001,18/06/2020,120,"{""add"": ""120"", ""update"": [], ""delete"": []}",AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,add
16,2521952,AD20102912,20200604A001,04/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE BACK FR LH/RH,add
16,2521952,AD20102912,20200609A001,09/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE BACK FR LH/RH,add
16,2521952,AD20102912,20200610A001,10/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE BACK FR LH/RH,add
16,2521952,AD20102912,20200611A001,11/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE BACK FR LH/RH,add
16,2521952,AD20102912,20200612A001,12/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE BACK FR LH/RH,add
16,2521952,AD20102912,20200617A001,17/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE BACK FR LH/RH,add
16,2521952,AD20102912,20200618A001,18/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,MAIN PIPE BACK FR LH/RH,add
17,3058246,AD20102912,20200604A001,04/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,add
17,3058246,AD20102912,20200609A001,09/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,add
17,3058246,AD20102912,20200610A001,10/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,add
17,3058246,AD20102912,20200611A001,11/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,add
17,3058246,AD20102912,20200612A001,12/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,add
17,3058246,AD20102912,20200617A001,17/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,add
17,3058246,AD20102912,20200618A001,18/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,add
18,3061037,AD20102912,20200602A001,02/06/2020,100,"{""add"": ""100"", ""update"": [], ""delete"": []}",AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,add
