Item No,Order ID,Part Number,Part Description,Supplier Name,Plant,Order Amount,Date
AD20103001,20200617A009,AUN,Metal,VERTICAL PIPE A/R 1,17/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.477799+00:00
AD20103001,20200618A007,AUN,Metal,VERTICAL PIPE A/R 1,18/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.494800+00:00
AD20103001,20200619A010,AUN,Metal,VERTICAL PIPE A/R 1,19/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.512804+00:00
AD20103001,20200602A008,AUN,Metal,VERTICAL PIPE A/R 2,02/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.528803+00:00
AD20103001,20200604A007,AUN,Metal,VERTICAL PIPE A/R 2,04/06/2020,150,,,Aun-metal-1,Batman,2020-10-30 08:54:39.546804+00:00
AD20103001,20200605A007,AUN,Metal,VERTICAL PIPE A/R 2,05/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.563807+00:00
AD20103001,20200608A011,AUN,Metal,VERTICAL PIPE A/R 2,08/06/2020,250,,,Aun-metal-1,Batman,2020-10-30 08:54:39.579818+00:00
AD20103001,20200609A011,AUN,Metal,VERTICAL PIPE A/R 2,09/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.596811+00:00
AD20103001,20200610A008,AUN,Metal,VERTICAL PIPE A/R 2,10/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.612809+00:00
AD20103001,20200611A009,AUN,Metal,VERTICAL PIPE A/R 2,11/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.629815+00:00
AD20103001,20200612A004,AUN,Metal,VERTICAL PIPE A/R 2,12/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.645813+00:00
AD20103001,20200615A010,AUN,Metal,VERTICAL PIPE A/R 2,15/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.661813+00:00
AD20103001,20200616A006,AUN,Metal,VERTICAL PIPE A/R 2,16/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.677813+00:00
AD20103001,20200617A010,AUN,Metal,VERTICAL PIPE A/R 2,17/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.694815+00:00
AD20103001,20200618A008,AUN,Metal,VERTICAL PIPE A/R 2,18/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.710817+00:00
AD20103001,20200619A011,AUN,Metal,VERTICAL PIPE A/R 2,19/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.727817+00:00
AD20103001,20200602A009,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,02/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.744821+00:00
AD20103001,20200604A008,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,04/06/2020,150,,,Aun-metal-1,Batman,2020-10-30 08:54:39.760824+00:00
AD20103001,20200605A008,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,05/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.777082+00:00
AD20103001,20200608A012,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,08/06/2020,250,,,Aun-metal-1,Batman,2020-10-30 08:54:39.796097+00:00
AD20103001,20200609A012,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,09/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.813102+00:00
AD20103001,20200610A009,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,10/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.834090+00:00
AD20103001,20200611A010,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,11/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.838101+00:00
AD20103001,20200612A005,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,12/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.843100+00:00
AD20103001,20200615A011,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,15/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.864093+00:00
AD20103001,20200616A007,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,16/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.869104+00:00
AD20103001,20200617A011,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,17/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.874089+00:00
AD20103001,20200618A009,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,18/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.894094+00:00
AD20103001,20200619A012,AUN,Metal,TUBE ASSY UPR RR SEATBACK 3PT BELT,19/06/2020,200,,,Aun-metal-1,Batman,2020-10-30 08:54:39.909098+00:00
AD20103001,20200604A009,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,04/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:39.930108+00:00
AD20103001,20200608A013,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,08/06/2020,180,,,Aun-metal-1,Batman,2020-10-30 08:54:39.950112+00:00
AD20103001,20200609A013,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,09/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:39.954099+00:00
AD20103001,20200610A010,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,10/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:39.958099+00:00
AD20103001,20200611A011,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,11/06/2020,60,,,Aun-metal-1,Batman,2020-10-30 08:54:39.974114+00:00
AD20103001,20200615A012,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,15/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:39.993101+00:00
AD20103001,20200616A008,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,16/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.009116+00:00
AD20103001,20200617A012,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,17/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.030104+00:00
AD20103001,20200618A010,AUN,Metal,TUBE LWR RR SEAT BACK2PT BELT,18/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.034105+00:00
AD20103001,20200604A010,AUN,Metal,VERTICAL PIPE A/R 2PT,04/06/2020,240,,,Aun-metal-1,Batman,2020-10-30 08:54:40.039107+00:00
AD20103001,20200608A014,AUN,Metal,VERTICAL PIPE A/R 2PT,08/06/2020,360,,,Aun-metal-1,Batman,2020-10-30 08:54:40.043119+00:00
AD20103001,20200609A014,AUN,Metal,VERTICAL PIPE A/R 2PT,09/06/2020,240,,,Aun-metal-1,Batman,2020-10-30 08:54:40.074110+00:00
AD20103001,20200610A011,AUN,Metal,VERTICAL PIPE A/R 2PT,10/06/2020,240,,,Aun-metal-1,Batman,2020-10-30 08:54:40.094107+00:00
AD20103001,20200611A012,AUN,Metal,VERTICAL PIPE A/R 2PT,11/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.108108+00:00
AD20103001,20200615A013,AUN,Metal,VERTICAL PIPE A/R 2PT,15/06/2020,240,,,Aun-metal-1,Batman,2020-10-30 08:54:40.126111+00:00
AD20103001,20200616A009,AUN,Metal,VERTICAL PIPE A/R 2PT,16/06/2020,240,,,Aun-metal-1,Batman,2020-10-30 08:54:40.141111+00:00
AD20103001,20200617A013,AUN,Metal,VERTICAL PIPE A/R 2PT,17/06/2020,240,,,Aun-metal-1,Batman,2020-10-30 08:54:40.159114+00:00
AD20103001,20200618A011,AUN,Metal,VERTICAL PIPE A/R 2PT,18/06/2020,240,,,Aun-metal-1,Batman,2020-10-30 08:54:40.173125+00:00
AD20103001,20200604A011,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,04/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.190115+00:00
AD20103001,20200608A015,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,08/06/2020,180,,,Aun-metal-1,Batman,2020-10-30 08:54:40.208118+00:00
AD20103001,20200609A015,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,09/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.224129+00:00
AD20103001,20200610A012,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,10/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.242131+00:00
AD20103001,20200611A013,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,11/06/2020,60,,,Aun-metal-1,Batman,2020-10-30 08:54:40.258122+00:00
AD20103001,20200615A014,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,15/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.278136+00:00
AD20103001,20200616A010,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,16/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.294123+00:00
AD20103001,20200617A014,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,17/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.312123+00:00
AD20103001,20200618A012,AUN,Metal,TUBE ASSY UPR RR SEATBACK 2PT BELT,18/06/2020,120,,,Aun-metal-1,Batman,2020-10-30 08:54:40.329125+00:00
AD20103001,20200604A012,AUN,Metal,MAIN PIPE BACK FR LH/RH,04/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.342126+00:00
AD20103001,20200609A016,AUN,Metal,MAIN PIPE BACK FR LH/RH,09/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.359171+00:00
AD20103001,20200610A013,AUN,Metal,MAIN PIPE BACK FR LH/RH,10/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.375956+00:00
AD20103001,20200611A014,AUN,Metal,MAIN PIPE BACK FR LH/RH,11/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.391958+00:00
AD20103001,20200612A006,AUN,Metal,MAIN PIPE BACK FR LH/RH,12/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.412942+00:00
AD20103001,20200617A015,AUN,Metal,MAIN PIPE BACK FR LH/RH,17/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.418993+00:00
AD20103001,20200618A013,AUN,Metal,MAIN PIPE BACK FR LH/RH,18/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.424010+00:00
AD20103001,20200604A013,AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,04/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.442740+00:00
AD20103001,20200609A017,AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,09/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.461741+00:00
AD20103001,20200610A014,AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,10/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.476742+00:00
AD20103001,20200611A015,AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,11/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.492758+00:00
AD20103001,20200612A007,AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,12/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.513758+00:00
AD20103001,20200617A016,AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,17/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.517765+00:00
AD20103001,20200618A014,AUN,Metal,ASM WIRE SUPPORTFSB FRM BENCH,18/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.524210+00:00
AD20103001,20200602A010,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,02/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.543212+00:00
AD20103001,20200604A014,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,04/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.559215+00:00
AD20103001,20200608A016,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,08/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.578215+00:00
AD20103001,20200609A018,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,09/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.592216+00:00
AD20103001,20200610A015,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,10/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.612237+00:00
AD20103001,20200611A016,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,11/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.628220+00:00
AD20103001,20200612A008,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,12/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.643222+00:00
AD20103001,20200615A015,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,15/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.658222+00:00
AD20103001,20200616A011,AUN,Metal,ASM WIRE SUPPORTFSC FRM BENCH RH,16/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.679224+00:00
AD20103001,20200604A015,AUN,Metal,PIPE SUB-ASSY CUSH RH,04/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.684228+00:00
AD20103001,20200608A017,AUN,Metal,PIPE SUB-ASSY CUSH RH,08/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.689224+00:00
AD20103001,20200609A019,AUN,Metal,PIPE SUB-ASSY CUSH RH,09/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.712226+00:00
AD20103001,20200610A016,AUN,Metal,PIPE SUB-ASSY CUSH RH,10/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.727228+00:00
AD20103001,20200611A017,AUN,Metal,PIPE SUB-ASSY CUSH RH,11/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.744230+00:00
AD20103001,20200612A009,AUN,Metal,PIPE SUB-ASSY CUSH RH,12/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.758352+00:00
AD20103001,20200615A016,AUN,Metal,PIPE SUB-ASSY CUSH RH,15/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.773338+00:00
AD20103001,20200616A012,AUN,Metal,PIPE SUB-ASSY CUSH RH,16/06/2020,100,,,Aun-metal-1,Batman,2020-10-30 08:54:40.790337+00:00
AD20103001,20200604A016,AUN,Metal,CUSH WIRE -A RH,04/06/2020,150,,,Aun-metal-1,Batman,2020-10-30 08:54:40.809356+00:00
AD20103001,20200605A009,AUN,Metal,CUSH WIRE -A RH,05/06/2020,150,,,Aun-metal-1,Batman,2020-10-30 08:54:40.827348+00:00
AD20103001,20200608A018,AUN,Metal,CUSH WIRE -A RH,08/06/2020,600,,,Aun-metal-1,Batman,2020-10-30 08:54:40.848347+00:00
AD20103001,20200609A020,AUN,Metal,CUSH WIRE -A RH,09/06/2020,450,,,Aun-metal-1,Batman,2020-10-30 08:54:40.853348+00:00
AD20103001,20200610A017,AUN,Metal,CUSH WIRE -A RH,10/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:40.857351+00:00
AD20103001,20200611A018,AUN,Metal,CUSH WIRE -A RH,11/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:40.876350+00:00
AD20103001,20200612A010,AUN,Metal,CUSH WIRE -A RH,12/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:40.893353+00:00
AD20103001,20200615A017,AUN,Metal,CUSH WIRE -A RH,15/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:40.910830+00:00
AD20103001,20200616A013,AUN,Metal,CUSH WIRE -A RH,16/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:40.924829+00:00
AD20103001,20200617A017,AUN,Metal,CUSH WIRE -A RH,17/06/2020,150,,,Aun-metal-1,Batman,2020-10-30 08:54:40.940831+00:00
AD20103001,20200618A015,AUN,Metal,CUSH WIRE -A RH,18/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:40.959832+00:00
AD20103001,20200619A013,AUN,Metal,CUSH WIRE -A RH,19/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:40.978833+00:00
AD20103001,20200604A017,AUN,Metal,CUSH WIRE -B,04/06/2020,150,,,Aun-metal-1,Batman,2020-10-30 08:54:40.983835+00:00
AD20103001,20200605A010,AUN,Metal,CUSH WIRE -B,05/06/2020,150,,,Aun-metal-1,Batman,2020-10-30 08:54:40.987845+00:00
AD20103001,20200608A019,AUN,Metal,CUSH WIRE -B,08/06/2020,600,,,Aun-metal-1,Batman,2020-10-30 08:54:40.992833+00:00
AD20103001,20200609A021,AUN,Metal,CUSH WIRE -B,09/06/2020,450,,,Aun-metal-1,Batman,2020-10-30 08:54:41.010836+00:00
AD20103001,20200610A018,AUN,Metal,CUSH WIRE -B,10/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:41.028835+00:00
AD20103001,20200611A019,AUN,Metal,CUSH WIRE -B,11/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:41.034837+00:00
AD20103001,20200612A011,AUN,Metal,CUSH WIRE -B,12/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:41.039838+00:00
AD20103001,20200615A018,AUN,Metal,CUSH WIRE -B,15/06/2020,300,,,Aun-metal-1,Batman,2020-10-30 08:54:41.056837+00:00
