4;2621970;AD20111104;20200611A004;11/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE RH R/C;add
4;2621970;AD20111104;20200615A003;15/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE RH R/C;add
4;2621970;AD20111104;20200617A002;17/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE RH R/C;add
4;2621970;AD20111104;20200619A004;19/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE RH R/C;add
5;2622069;AD20111104;20200601A004;01/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200602A002;02/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200608A004;08/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200609A004;09/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200610A001;10/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200611A005;11/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200615A004;15/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200617A003;17/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200618A001;18/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
5;2622069;AD20111104;20200619A005;19/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;RR MEMB PIPE LH R/C;add
6;2622075;AD20111104;20200601A005;01/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200602A003;02/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200605A005;05/06/2020;40;{"add": "40", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200608A005;08/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200609A005;09/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200610A002;10/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200611A006;11/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200615A005;15/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200617A004;17/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200618A002;18/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
6;2622075;AD20111104;20200619A006;19/06/2020;75;{"add": "75", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH R/C;add
7;2621906;AD20111104;20200601A006;01/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200602A004;02/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200608A006;08/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200609A006;09/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200610A003;10/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200615A006;15/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200616A001;16/06/2020;50;{"add": "50", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200617A005;17/06/2020;50;{"add": "50", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200618A003;18/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
7;2621906;AD20111104;20200619A007;19/06/2020;50;{"add": "50", "update": [], "delete": []};AUN;Metal;MAIN PIPE LH RR BACK;add
8;2621913;AD20111104;20200601A007;01/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200602A005;02/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200608A007;08/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200609A007;09/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200610A004;10/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200615A007;15/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200616A002;16/06/2020;50;{"add": "50", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200617A006;17/06/2020;50;{"add": "50", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200618A004;18/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
8;2621913;AD20111104;20200619A008;19/06/2020;50;{"add": "50", "update": [], "delete": []};AUN;Metal;CTR PIPE LH RR BACK;add
9;2521817;AD20111104;20200602A006;02/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200604A005;04/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200605A006;05/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200608A008;08/06/2020;250;{"add": "250", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200609A008;09/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200610A005;10/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200611A007;11/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200612A002;12/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200615A008;15/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200616A003;16/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200617A007;17/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200618A005;18/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
9;2521817;AD20111104;20200619A009;19/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK;add
10;2521825;AD20111104;20200602A007;02/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200604A006;04/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200605A007;05/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200608A009;08/06/2020;250;{"add": "250", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200609A009;09/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200610A006;10/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200611A008;11/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200612A003;12/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200615A009;15/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200616A004;16/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200617A008;17/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200618A006;18/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
10;2521825;AD20111104;20200619A010;19/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 1;add
11;2521828;AD20111104;20200602A008;02/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200604A007;04/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200605A008;05/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200608A010;08/06/2020;250;{"add": "250", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200609A010;09/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200610A007;10/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200611A009;11/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200612A004;12/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200615A010;15/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200616A005;16/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200617A009;17/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200618A007;18/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
11;2521828;AD20111104;20200619A011;19/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2;add
12;2606583;AD20111104;20200602A009;02/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200604A008;04/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200605A009;05/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200608A011;08/06/2020;250;{"add": "250", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200609A011;09/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200610A008;10/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200611A010;11/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200612A005;12/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200615A011;15/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200616A006;16/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200617A010;17/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200618A008;18/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
12;2606583;AD20111104;20200619A012;19/06/2020;200;{"add": "200", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 3PT BELT;add
13;2549013;AD20111104;20200604A009;04/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
13;2549013;AD20111104;20200608A012;08/06/2020;180;{"add": "180", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
13;2549013;AD20111104;20200609A012;09/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
13;2549013;AD20111104;20200610A009;10/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
13;2549013;AD20111104;20200611A011;11/06/2020;60;{"add": "60", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
13;2549013;AD20111104;20200615A012;15/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
13;2549013;AD20111104;20200616A007;16/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
13;2549013;AD20111104;20200617A011;17/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
13;2549013;AD20111104;20200618A009;18/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE LWR RR SEAT BACK2PT BELT;add
14;2597418;AD20111104;20200604A010;04/06/2020;240;{"add": "240", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
14;2597418;AD20111104;20200608A013;08/06/2020;360;{"add": "360", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
14;2597418;AD20111104;20200609A013;09/06/2020;240;{"add": "240", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
14;2597418;AD20111104;20200610A010;10/06/2020;240;{"add": "240", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
14;2597418;AD20111104;20200611A012;11/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
14;2597418;AD20111104;20200615A013;15/06/2020;240;{"add": "240", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
14;2597418;AD20111104;20200616A008;16/06/2020;240;{"add": "240", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
14;2597418;AD20111104;20200617A012;17/06/2020;240;{"add": "240", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
14;2597418;AD20111104;20200618A010;18/06/2020;240;{"add": "240", "update": [], "delete": []};AUN;Metal;VERTICAL PIPE A/R 2PT;add
15;2622247;AD20111104;20200604A011;04/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
15;2622247;AD20111104;20200608A014;08/06/2020;180;{"add": "180", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
15;2622247;AD20111104;20200609A014;09/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
15;2622247;AD20111104;20200610A011;10/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
15;2622247;AD20111104;20200611A013;11/06/2020;60;{"add": "60", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
15;2622247;AD20111104;20200615A014;15/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
15;2622247;AD20111104;20200616A009;16/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
15;2622247;AD20111104;20200617A013;17/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
15;2622247;AD20111104;20200618A011;18/06/2020;120;{"add": "120", "update": [], "delete": []};AUN;Metal;TUBE ASSY UPR RR SEATBACK 2PT BELT;add
16;2521952;AD20111104;20200604A012;04/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE BACK FR LH/RH;add
16;2521952;AD20111104;20200609A015;09/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE BACK FR LH/RH;add
16;2521952;AD20111104;20200610A012;10/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE BACK FR LH/RH;add
16;2521952;AD20111104;20200611A014;11/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE BACK FR LH/RH;add
16;2521952;AD20111104;20200612A006;12/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE BACK FR LH/RH;add
16;2521952;AD20111104;20200617A014;17/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE BACK FR LH/RH;add
16;2521952;AD20111104;20200618A012;18/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;MAIN PIPE BACK FR LH/RH;add
17;3058246;AD20111104;20200604A013;04/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSB FRM BENCH;add
17;3058246;AD20111104;20200609A016;09/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSB FRM BENCH;add
17;3058246;AD20111104;20200610A013;10/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSB FRM BENCH;add
17;3058246;AD20111104;20200611A015;11/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSB FRM BENCH;add
17;3058246;AD20111104;20200612A007;12/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSB FRM BENCH;add
17;3058246;AD20111104;20200617A015;17/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSB FRM BENCH;add
17;3058246;AD20111104;20200618A013;18/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSB FRM BENCH;add
18;3061037;AD20111104;20200602A010;02/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
18;3061037;AD20111104;20200604A014;04/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
18;3061037;AD20111104;20200608A015;08/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
18;3061037;AD20111104;20200609A017;09/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
18;3061037;AD20111104;20200610A014;10/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
18;3061037;AD20111104;20200611A016;11/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
18;3061037;AD20111104;20200612A008;12/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
18;3061037;AD20111104;20200615A015;15/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
18;3061037;AD20111104;20200616A010;16/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;ASM WIRE SUPPORTFSC FRM BENCH RH;add
19;2626450;AD20111104;20200602A011;02/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
19;2626450;AD20111104;20200604A015;04/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
19;2626450;AD20111104;20200608A016;08/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
19;2626450;AD20111104;20200609A018;09/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
19;2626450;AD20111104;20200610A015;10/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
19;2626450;AD20111104;20200611A017;11/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
19;2626450;AD20111104;20200612A009;12/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
19;2626450;AD20111104;20200615A016;15/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
19;2626450;AD20111104;20200616A011;16/06/2020;100;{"add": "100", "update": [], "delete": []};AUN;Metal;PIPE SUB-ASSY CUSH RH;add
22;2522356;AD20111104;20200604A016;04/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;CUSH WIRE -A RH;add
22;2522356;AD20111104;20200605A010;05/06/2020;150;{"add": "150", "update": [], "delete": []};AUN;Metal;CUSH WIRE -A RH;add
22;2522356;AD20111104;20200608A017;08/06/2020;600;{"add": "600", "update": [], "delete": []};AUN;Metal;CUSH WIRE -A RH;add
